ID,NOx,SO2,PM10,PM2.5,NMVOC,NH3
6,0,0,0,0,0,0
7,5.64459933517258e-05,0,0,0,0,0.0886584866824752
8,0.000244446034185767,0,0,0,0,0.383946037257223
96,0.00016300742423653,0,0,0,0,0.256032194539758
97,0.00264136899041614,0,0,0,0,4.1487404783736
98,0.00103883996488933,0,0,0,0,1.63168320235696
99,0,0,0,0,0,0
100,0,0,0,0,0,0
102,0,0,0,0,0,0
103,0,0,0,0,0,0
104,0,0,0,0,0,0
186,0.0032779640838578,0,0,0,0,5.14862646252736
187,0.00370698761590437,0,0,0,0,5.82248433699873
188,0.00235659955882361,0,0,0,0,3.70145936311177
189,0.000496975396413632,0,0,0,0,0.780588381001691
190,0.00161260865056755,0,0,0,0,2.53288912251938
191,0.000362287989638856,0,0,0,0,0.56903781822869
192,3.9954875045856e-05,0,0,0,0,0.0627562479958496
193,0.000268983570221974,0,0,0,0,0.422486608212031
194,0,0,0,0,0,0
275,0.000317125987099502,0,0,0,0,0.498102849014142
276,0.00371860452105687,0,0,0,0,5.84073075573631
277,0.0048631266912331,0,0,0,0,7.63840668554196
278,0.00208405321060131,0,0,0,0,3.27337677745052
279,0.00372112335874369,0,0,0,0,5.84468703897719
280,0.00373165981865565,0,0,0,0,5.86123642601631
281,0.00256311445174948,0,0,0,0,4.02582778675013
282,0.00484526881816176,0,0,0,0,7.61035771505069
283,0.00375648821332633,0,0,0,0,5.90023384226411
284,7.30720069688623e-05,0,0,0,0,0.11477260248291
285,0.000632759449948894,0,0,0,0,0.99386142284604
286,9.80396385204433e-05,0,0,0,0,0.153988715052946
287,0.00103212441855856,0,0,0,0,1.62113524067575
365,0.00206744929751121,0,0,0,0,3.24729737446434
366,0.00540311230284739,0,0,0,0,8.48655027046781
367,0.00572634180084528,0,0,0,0,8.99423977050126
368,0.00497407929089904,0,0,0,0,7.81267750612213
369,0.0046616149506695,0,0,0,0,7.32189660384677
370,0.00439740279920106,0,0,0,0,6.90690435866918
371,0.00406965008069102,0,0,0,0,6.3921103351483
372,0.00508528891330008,0,0,0,0,7.98735202668851
373,0.00471935776378736,0,0,0,0,7.41259197696067
374,0.000648241675122472,0,0,0,0,1.01817901516501
375,0.00339790805045913,0,0,0,0,5.337019826416
376,0.00301632114873849,0,0,0,0,4.73766962925321
377,0.00490730786898523,0,0,0,0,7.7078010947243
386,0.00290505363023113,0,0,0,0,4.56290417253944
387,0.00307160245232633,0,0,0,0,4.82449876320772
454,0.00281365690240567,0,0,0,0,4.41934933196389
455,0.00510300585122099,0,0,0,0,8.01517963342275
456,0.00418424863922883,0,0,0,0,6.57210778355257
457,0.00502007161276298,0,0,0,0,7.88491663973189
458,0.00532524033585813,0,0,0,0,8.36423847580712
459,0.00476049241112029,0,0,0,0,7.47720126747364
460,0.00459779465016397,0,0,0,0,7.22165545427246
461,0.00441764425395895,0,0,0,0,6.93869716876119
462,0.00374237741184052,0,0,0,0,5.87807031512386
463,0.00396363353050379,0,0,0,0,6.22559245948036
464,0.00069544590987704,0,0,0,0,1.09232167383463
465,0.00284522125851533,0,0,0,0,4.46892677545666
466,0.0054138480703147,0,0,0,0,8.50341270552313
467,0.00497640123678482,0,0,0,0,7.81632453571925
468,0.000305616174705885,0,0,0,0,0.480024638529676
469,4.61949301872287e-05,0,0,0,0,0.0725573660699349
472,0.00290819280924167,0,0,0,0,4.56783481232401
473,0.00110873317013613,0,0,0,0,1.74146293052928
474,0.001056419601188,0,0,0,0,1.6592951524374
475,0,0,0,0,0,0
476,0.00211213308728523,0,0,0,0,3.31748122535197
477,0.0028143005334148,0,0,0,0,4.42036026910686
544,0.0049678696679376,0,0,0,0,7.8029241872072
545,0.00424208514633068,0,0,0,0,6.66295031975702
546,0.00313277454831236,0,0,0,0,4.92058043588768
547,0.00371561587203037,0,0,0,0,5.83603655010397
548,0.0052260040882351,0,0,0,0,8.20837027301932
549,0.00240272234736996,0,0,0,0,3.77390341788487
550,0.00520357035080208,0,0,0,0,8.17313409249805
551,0.0055153093564147,0,0,0,0,8.66277572756141
552,0.00432248307810231,0,0,0,0,6.78922959203164
553,0.00500600176981096,0,0,0,0,7.86281744526447
554,0.0046574049364555,0,0,0,0,7.31528402663869
555,0.00549044613867567,0,0,0,0,8.62372361548211
556,0.00486717518706539,0,0,0,0,7.64476556936201
557,0.00399846617449149,0,0,0,0,6.2803033312309
558,0.0031288505761594,0,0,0,0,4.9144171386861
559,0.00102766907512909,0,0,0,0,1.6141373302369
562,0.00509141483832549,0,0,0,0,7.9969738830867
563,0.00434169797467964,0,0,0,0,6.81941000965121
564,0.000605535285185667,0,0,0,0,0.951101022934887
565,0,0,0,0,0,0
566,0.00102703746465214,0,0,0,0,1.6131452734808
567,0.000943587746057891,0,0,0,0,1.48207262641898
573,0,0,0,0,0,0
574,0.00142196612923865,0,0,0,0,2.23345108565054
575,0.00229785627682916,0,0,0,0,3.60919257542433
576,0.00169916173356512,0,0,0,0,2.66883615614585
577,0.000975073537632741,0,0,0,0,1.53152667031598
578,0.00109995277944399,0,0,0,0,1.7276717629898
579,0.000142868378669955,0,0,0,0,0.224400236323767
594,0,0,0,0,0,0
595,0,0,0,0,0,0
635,0.00545423734049285,0,0,0,0,8.56685124844843
636,0.00433719892014626,0,0,0,0,6.81234344313786
637,0.0048227395405058,0,0,0,0,7.57497147159174
638,0.00473948855703517,0,0,0,0,7.44421097344013
639,0.00511546389375198,0,0,0,0,8.0347472082361
640,0.00525151970116892,0,0,0,0,8.24844708795625
641,0.00535753704023122,0,0,0,0,8.41496620269301
642,0.00513028756998991,0,0,0,0,8.05803043215134
643,0.00228345883939795,0,0,0,0,3.58657883547643
644,0.00299531286427417,0,0,0,0,4.70467237652003
