ID,NOx,SO2,PM10,PM2.5,NMVOC,NH3
6,0,0,0,0,0,0
7,0,0,0,0,0,0
8,0,0,0,0,0,0
96,0,0,0,0,0,0
97,0,0,0,0,0.00445229775949058,0
98,0,0,0,0,0.0206124896272712,0
99,0,0,0,0,0,0
100,0,0,0,0,0,0
102,0,0,0,0,0,0
103,0,0,0,0,0,0
104,0,0,0,0,0,0
186,0,0,0,0,0.0283627857271252,0
187,0,0,0,0,0.077667860915558,0
188,0,0,0,0,0.081625458923994,0
189,0,0,0,0,0.0673616161019224,0
190,0,0,0,0,0.00832744580941757,0
191,0,0,0,0,0.00857479568494483,0
192,0,0,0,0,0,0
193,0,0,0,0,0.0293521852292342,0
194,0,0,0,0,0,0
275,0,0,0,0,0,0
276,0,0,0,0,0,0
277,0,0,0,0,0,0
278,0,0,0,0,0.000906949543599934,0
279,0,0,0,0,0.0139340429880354,0
280,0,0,0,0,0.00263839867229072,0
281,0,0,0,0,0.171001213947842,0
282,0,0,0,0,0.0323203837355613,0
283,0,0,0,0,0.0231684383410529,0
284,0,0,0,0,0,0
285,0,0,0,0,0.00610129692967228,0
286,0,0,0,0,0,0
287,0,0,0,0,0.00453474771799967,0
365,0,0,0,0,0.0148409925316353,0
366,0,0,0,0,0,0
367,0,0,0,0,0,0
368,0,0,0,0,0.0054416972615996,0
369,0,0,0,0,0.00478209759352692,0
370,0,0,0,0,0.0437809279683241,0
371,0,0,0,0,0.0281154358515979,0
372,0,0,0,0,0,0
373,0,0,0,0,0.0200353399177076,0
374,0,0,0,0,0,0
375,0,0,0,0,0.0216018891293802,0
376,0,0,0,0,0.0340518328642521,0
377,0,0,0,0,0.0102237948551265,0
386,0,0,0,0,0,0
387,0,0,0,0,0.0098115450625811,0
454,0,0,0,0,0,0
455,0,0,0,0,0.00346289825738157,0
456,0,0,0,0,0.0130270934444354,0
457,0,0,0,0,0.0199528899591985,0
458,0,0,0,0,0.0176442911209442,0
459,0,0,0,0,0.0960542016630839,0
460,0,0,0,0,0.0501295747735236,0
461,0,0,0,0,0.0813781090484668,0
462,0,0,0,0,0.0387514804992699,0
463,0,0,0,0,0.0683510156040314,0
464,0,0,0,0,0.0356183820759247,0
465,0,0,0,0,0.00239104879676346,0
466,0,0,0,0,0.00527679734458143,0
467,0,0,0,0,0.00717314639029039,0
