ID,NOx,SO2,PM10,PM2.5,NMVOC,NH3
6,0,0,0,0,0,0
7,4.0828928283346e-05,0,0,0,0,0.0920079898865202
8,0.000176814491273611,0,0,0,0,0.398451456085081
96,0.000117907720966748,0,0,0,0,0.265705049198567
97,0.00191057431494838,0,0,0,0,4.30547921873618
98,0.000751421312759009,0,0,0,0,1.69332792830243
99,0,0,0,0,0,0
100,0,0,0,0,0,0
102,0,0,0,0,0,0
103,0,0,0,0,0,0
104,0,0,0,0,0,0
186,0.00237104092864941,0,0,0,0,5.34314073271144
187,0.00268136536412613,0,0,0,0,6.04245684805823
188,0.00170459280927567,0,0,0,0,3.84129989570272
189,0.00035947587444024,0,0,0,0,0.810078883051082
190,0.00116644387021161,0,0,0,0,2.62858126152187
191,0.000262052795398811,0,0,0,0,0.59053597443122
192,2.89004521127349e-05,0,0,0,0,0.0651271688360481
193,0.000194563161100885,0,0,0,0,0.438448083540845
194,0,0,0,0,0,0
275,0.000229385885786258,0,0,0,0,0.516921093619332
276,0.00268976818882956,0,0,0,0,6.06139261352742
277,0.00351763232638922,0,0,0,0,7.92698444751811
278,0.00150745259356333,0,0,0,0,3.39704441959497
279,0.00269159013290683,0,0,0,0,6.06549836450554
280,0.00269921144206557,0,0,0,0,6.08267298469476
281,0.0018539706703432,0,0,0,0,4.17792290561841
282,0.00350471523917668,0,0,0,0,7.89787579148465
283,0.00271717049788523,0,0,0,0,6.12314371698437
284,5.28549779159944e-05,0,0,0,0,0.119108692733693
285,0.000457692188028133,0,0,0,0,1.0314093457214
286,7.09147475735576e-05,0,0,0,0,0.159806383657012
287,0.000746563774725905,0,0,0,0,1.68238146634483
365,0.00149544252984536,0,0,0,0,3.36997974100653
366,0.00390821866390408,0,0,0,0,8.80717075910784
367,0.0041420193857832,0,0,0,0,9.33404068586245
368,0.00359788737135554,0,0,0,0,8.10783919134971
369,0.00337187338203942,0,0,0,0,7.59851666642583
370,0.00318076151840945,0,0,0,0,7.16784608173569
371,0.00294368902762461,0,0,0,0,6.63360322375205
372,0.00367832832788432,0,0,0,0,8.28911288688732
373,0.00341364033547006,0,0,0,0,7.69263849598179
374,0.00046889090424772,0,0,0,0,1.05664565272224
375,0.00245779967483482,0,0,0,0,5.53865156724026
376,0.00218178744935876,0,0,0,0,4.91665801712997
377,0.00354958977865116,0,0,0,0,7.9990005661904
386,0.0021013046149954,0,0,0,0,4.73528994989212
387,0.00222177392573333,0,0,0,0,5.00676754164007
454,0.00203519486611622,0,0,0,0,4.5863116307929
455,0.00369114347285424,0,0,0,0,8.31799181607703
456,0.00302658129419807,0,0,0,0,6.82040094647534
457,0.00363115487360794,0,0,0,0,8.1828075076755
458,0.00385189174383952,0,0,0,0,8.68023804474235
459,0.00344339414909244,0,0,0,0,7.75968871497981
460,0.0033257104160318,0,0,0,0,7.49448842252767
461,0.00319540271534101,0,0,0,0,7.20084001902098
462,0.00270696376986656,0,0,0,0,6.10014285539429
463,0.00286700436202806,0,0,0,0,6.46079432983023
464,0.000503035016185924,0,0,0,0,1.13358940897498
465,0.0020580262267742,0,0,0,0,4.63776210203565
466,0.00391598413765982,0,0,0,0,8.8246702542164
467,0.00359956689821687,0,0,0,0,8.11162400513172
468,0.000221060524199555,0,0,0,0,0.498159891283697
469,3.34140543849755e-05,0,0,0,0,0.0752985715565423
472,0.0021035752688909,0,0,0,0,4.74040686844565
473,0.00080197697659033,0,0,0,0,1.80725511674631
474,0.000764137143716457,0,0,0,0,1.72198305336504
475,0,0,0,0,0,0
476,0.00152776353510685,0,0,0,0,3.4428151263633
477,0.00203566042199986,0,0,0,0,4.58736076097667
544,0.00359339578151002,0,0,0,0,8.09771739363282
545,0.0030684160190457,0,0,0,0,6.91467549891949
546,0.00226602137310116,0,0,0,0,5.10647916428347
547,0.00268760641738182,0,0,0,0,6.05652106156994
548,0.00378011145622792,0,0,0,0,8.51848116660962
549,0.00173795468164192,0,0,0,0,3.91648087508007
550,0.00376388452137582,0,0,0,0,8.48191376892042
551,0.00398937385635783,0,0,0,0,8.99005398530237
552,0.00312657003841035,0,0,0,0,7.04572558155773
553,0.00362097777201516,0,0,0,0,8.15987340923616
554,0.00336882816380144,0,0,0,0,7.59165426712655
555,0.00397138961206197,0,0,0,0,8.94952649078164
556,0.00352056071397135,0,0,0,0,7.93358356893443
557,0.00289219976455081,0,0,0,0,6.51757216941524
558,0.00226318305689649,0,0,0,0,5.10008301871625
559,0.000743341103167519,0,0,0,0,1.675119175988
562,0.0036827593767273,0,0,0,0,8.29909825545497
563,0.00314046869777913,0,0,0,0,7.07704621044526
564,0.00043800020628258,0,0,0,0,0.987033464857794
565,0,0,0,0,0,0
566,0.000742884242063034,0,0,0,0,1.67408963948905
567,0.000682522781958692,0,0,0,0,1.53806508914391
573,0,0,0,0,0,0
574,0.00102854692892488,0,0,0,0,2.31783050433222
575,0.00166210218938818,0,0,0,0,3.74554728378626
576,0.00122905007852811,0,0,0,0,2.7696643519631
577,0.000705297314743394,0,0,0,0,1.58938749877424
578,0.000795625880248816,0,0,0,0,1.79294292114071
579,0.000103340599399606,0,0,0,0,0.232878040747012
594,0,0,0,0,0,0
595,0,0,0,0,0,0
635,0.00394519879963317,0,0,0,0,8.89050549497334
636,0.00313721440878572,0,0,0,0,7.06971267019862
637,0.00348841919747255,0,0,0,0,7.8611526615044
638,0.00342820148790971,0,0,0,0,7.72545205300452
639,0.00370015471519131,0,0,0,0,8.33829865068361
640,0.00379856759578222,0,0,0,0,8.56007207709523
641,0.00387525283199365,0,0,0,0,8.73288225689769
642,0.00371087708498366,0,0,0,0,8.36246151101068
643,0.00165168812976343,0,0,0,0,3.7220792004219
