ID,NOx,SO2,PM10,PM2.5,NMVOC,NH3
6,0,0,0,0,0,0
7,0.00465499142821176,0,0.0120447042868959,0.00802980285793059,0.397133401288755,0.285375752226771
8,0.00698248714231764,0,0.0180670564303438,0.0120447042868959,0.595700101933132,0.428063628340157
96,0.00232749571410588,0,0.00602235214344794,0.00401490142896529,0.198566700644377,0.142687876113386
97,0.0116374785705294,0,0.0301117607172397,0.0200745071448265,0.992833503221887,0.713439380566928
98,0.00698248714231764,0,0.0180670564303438,0.0120447042868959,0.595700101933132,0.428063628340157
99,0.00465499142821176,0,0.0120447042868959,0.00802980285793059,0.397133401288755,0.285375752226771
100,0.00465499142821176,0,0.0120447042868959,0.00802980285793059,0.397133401288755,0.285375752226771
102,0.000264265568422313,0,0.000683782274133635,0.000455854849422423,0.0225454086542488,0.0162008859821089
103,0.000264265568422313,0,0.000683782274133635,0.000455854849422423,0.0225454086542488,0.0162008859821089
104,0,0,0,0,0,0
186,0.00930998285642352,0,0.0240894085737918,0.0160596057158612,0.79426680257751,0.570751504453542
187,0.0256024528551647,0,0.0662458735779273,0.0441639157186182,2.18423370708815,1.56956663724724
188,0.0188842312812694,0,0.0488625994217171,0.0325750662811448,1.61107901380927,1.15770389488919
189,0.00491925699663407,0,0.0127284865610295,0.00848565770735301,0.419678809943004,0.30157663820888
190,0.0139649742846353,0,0.0361341128606876,0.0240894085737918,1.19140020386626,0.856127256680313
191,0.00285602685095051,0,0.00738991669171521,0.00492661112781014,0.243657517952875,0.175089648077603
192,0.00079279670526694,0,0.00205134682240091,0.00136756454826727,0.0676362259627465,0.0486026579463267
193,0.000528531136844627,0,0.00136756454826727,0.000911709698844847,0.0450908173084977,0.0324017719642178
194,0,0,0,0,0,0
275,0.00232749571410588,0,0.00602235214344794,0.00401490142896529,0.198566700644377,0.142687876113386
276,0.00698248714231764,0,0.0180670564303438,0.0120447042868959,0.595700101933132,0.428063628340157
277,0.00698248714231764,0,0.0180670564303438,0.0120447042868959,0.595700101933132,0.428063628340157
278,0.0139649742846353,0,0.0361341128606876,0.0240894085737918,1.19140020386626,0.856127256680313
279,0.0101027795616905,0,0.0261407553961927,0.0174271702641284,0.861903028540256,0.619354162399869
280,0.00571205370190101,0,0.0147798333834304,0.00985322225562028,0.48731503590575,0.350179296155206
281,0.00597631927032333,0,0.0154636156575641,0.0103090771050427,0.509860444559999,0.366380182137315
282,0.000528531136844627,0,0.00136756454826727,0.000911709698844847,0.0450908173084977,0.0324017719642178
283,0.000528531136844627,0,0.00136756454826727,0.000911709698844847,0.0450908173084977,0.0324017719642178
284,0.000206467509715125,0,0.000534230865453132,0.000356153910302088,0.0176144565792005,0.0126575573347461
285,0.00141123593343386,0,0.00365154689528229,0.00243436459685486,0.120397413165764,0.0865162744731088
286,0.00141123593343386,0,0.00365154689528229,0.00243436459685486,0.120397413165764,0.0865162744731088
287,0.000998300914003612,0,0.00258308516437603,0.00172205677625069,0.0851685000073628,0.0612011598036167
365,0.00465499142821176,0,0.0120447042868959,0.00802980285793059,0.397133401288755,0.285375752226771
366,0.00698248714231764,0,0.0180670564303438,0.0120447042868959,0.595700101933132,0.428063628340157
367,0.00232749571410588,0,0.00602235214344794,0.00401490142896529,0.198566700644377,0.142687876113386
368,0.00465499142821176,0,0.0120447042868959,0.00802980285793059,0.397133401288755,0.285375752226771
369,0.00597631927032333,0,0.0154636156575641,0.0103090771050427,0.509860444559999,0.366380182137315
370,0.00290692125264545,0,0.00752160501546999,0.00501440334364666,0.247999495196737,0.178209745803198
371,0.00211412454737851,0,0.00547025819306908,0.00364683879537939,0.180363269233991,0.129607087856871
372,0.00079279670526694,0,0.00205134682240091,0.00136756454826727,0.0676362259627465,0.0486026579463267
373,0.000264265568422313,0,0.000683782274133635,0.000455854849422423,0.0225454086542488,0.0162008859821089
374,0.000206467509715125,0,0.000534230865453132,0.000356153910302088,0.0176144565792005,0.0126575573347461
375,0.00120476842371874,0,0.00311731602982916,0.00207821068655277,0.102782956586563,0.0738587171383628
376,0.00120476842371874,0,0.00311731602982916,0.00207821068655277,0.102782956586563,0.0738587171383628
377,0.00120476842371874,0,0.00311731602982916,0.00207821068655277,0.102782956586563,0.0738587171383628
386,0.00140930933147695,0,0.00364656184832627,0.00243104123221752,0.120233048096596,0.0863981635181967
387,0.000704654665738477,0,0.00182328092416314,0.00121552061610876,0.0601165240482978,0.0431990817590984
454,0.0139649742846353,0,0.0361341128606876,0.0240894085737918,1.19140020386626,0.856127256680313
455,0.0116374785705294,0,0.0301117607172397,0.0200745071448265,0.992833503221887,0.713439380566928
456,0.0139649742846353,0,0.0361341128606876,0.0240894085737918,1.19140020386626,0.856127256680313
457,0.0116374785705294,0,0.0301117607172397,0.0200745071448265,0.992833503221887,0.713439380566928
458,0.00930998285642352,0,0.0240894085737918,0.0160596057158612,0.79426680257751,0.570751504453542
459,0.0165567355671635,0,0.0428402472782692,0.0285601648521795,1.41251231316489,1.01501601877581
460,0.00079279670526694,0,0.00205134682240091,0.00136756454826727,0.0676362259627465,0.0486026579463267
461,0.00237839011580082,0,0.00615404046720272,0.00410269364480181,0.202908677888239,0.14580797383898
462,0.00158559341053388,0,0.00410269364480181,0.00273512909653454,0.135272451925493,0.0972053158926533
463,0.00132132784211157,0,0.00341891137066818,0.00227927424711212,0.112727043271244,0.0810044299105444
464,0.00308545303398543,0,0.00798355270006087,0.00532236846670725,0.263230658272998,0.189154694291718
465,0.000998300914003612,0,0.00258308516437603,0.00172205677625069,0.0851685000073628,0.0612011598036167
466,0.00161770344314899,0,0.00418577776073542,0.00279051850715695,0.138011869744964,0.0991738318078549
467,0.00161770344314899,0,0.00418577776073542,0.00279051850715695,0.138011869744964,0.0991738318078549
468,0.000998300914003612,0,0.00258308516437603,0.00172205677625069,0.0851685000073628,0.0612011598036167
469,0,0,0,0,0,0
472,0.00169813907484982,0,0.00439390347114912,0.00292926898076608,0.14487411138274,0.104104964175435
473,0.00451675773780373,0,0.0116870271678017,0.00779135144520112,0.385340207575931,0.276901291211828
474,0.00211396399721543,0,0.00546984277248941,0.00364656184832628,0.180349572144893,0.129597245277295
475,0,0,0,0,0,0
476,0.00211396399721543,0,0.00546984277248941,0.00364656184832628,0.180349572144893,0.129597245277295
477,0.00211396399721543,0,0.00546984277248941,0.00364656184832628,0.180349572144893,0.129597245277295
544,0.0116374785705294,0,0.0301117607172397,0.0200745071448265,0.992833503221887,0.713439380566928
545,0.018619965712847,0,0.0481788171475835,0.0321192114317223,1.58853360515502,1.14150300890708
546,0.018619965712847,0,0.0481788171475835,0.0321192114317223,1.58853360515502,1.14150300890708
547,0.0209474614269529,0,0.0542011692910314,0.0361341128606876,1.7871003057994,1.28419088502047
548,0.018619965712847,0,0.0481788171475835,0.0321192114317223,1.58853360515502,1.14150300890708
549,0.0235392227094811,0,0.060907303708613,0.0406048691390754,2.00821241509802,1.44307964711596
550,0.00518352256505639,0,0.0134122688351631,0.00894151255677543,0.442224218597253,0.317777524190989
551,0.00338455798779513,0,0.00875748123998248,0.00583832082665499,0.288748335261373,0.207491420041821
552,0.00312029241937282,0,0.00807369896584884,0.00538246597723256,0.266202926607124,0.191290534059712
553,0.00334971860240774,0,0.00866733497419451,0.00577822331612967,0.285776066927246,0.205355580273827
554,0.0153685038102415,0,0.0397657195681459,0.0265104797120972,1.31114015675536,0.942171087333773
555,0.00240889464678517,0,0.00623297037733965,0.0041553135848931,0.205511124816737,0.147678063958421
556,0.00203063846257923,0,0.00525423949164169,0.00350282632776112,0.173240782903365,0.124488946477347
557,0.00203063846257923,0,0.00525423949164169,0.00350282632776112,0.173240782903365,0.124488946477347
558,0.00161770344314899,0,0.00418577776073542,0.00279051850715695,0.138011869744964,0.0991738318078549
559,0.00120476842371874,0,0.00311731602982916,0.00207821068655277,0.102782956586563,0.0738587171383628
562,0.00381210307206525,0,0.00986374624363854,0.00657583082909236,0.325223683527633,0.23370220945273
563,0.00381210307206525,0,0.00986374624363854,0.00657583082909236,0.325223683527633,0.23370220945273
564,0.00211396399721543,0,0.00546984277248941,0.00364656184832628,0.180349572144893,0.129597245277295
565,0,0,0,0,0,0
566,0.000704654665738477,0,0.00182328092416314,0.00121552061610876,0.0601165240482978,0.0431990817590984
567,0.000704654665738477,0,0.00182328092416314,0.00121552061610876,0.0601165240482978,0.0431990817590984
573,0,0,0,0,0,0
574,0.00919567114031374,0,0.0237936291210681,0.0158624194140454,0.784514475140192,0.563743587795424
575,0.0077213389927912,0,0.0199788219379763,0.0133192146253175,0.658734105959167,0.473359179548945
576,0.000521145829343153,0,0.00134845520160254,0.000898970134401693,0.0444607512100193,0.0319490133037214
577,0.000781718744014729,0,0.00202268280240381,0.00134845520160254,0.0666911268150289,0.0479235199555821
578,0.00069486110579087,0,0.00179794026880339,0.00119862684586892,0.059281001613359,0.0425986844049619
579,8.68576382238588e-05,0,0.000224742533600423,0.000149828355733615,0.00741012520166988,0.00532483555062024
594,0,0,0,0,0,0
595,0,0,0,0,0,0
635,0.00698248714231764,0,0.0180670564303438,0.0120447042868959,0.595700101933132,0.428063628340157
636,0.0162924699987412,0,0.0421564650041356,0.028104310002757,1.38996690451064,0.998815132793698
637,0.018619965712847,0,0.0481788171475835,0.0321192114317223,1.58853360515502,1.14150300890708
638,0.0232749571410588,0,0.0602235214344794,0.0401490142896529,1.98566700644377,1.42687876113386
639,0.0232749571410588,0,0.0602235214344794,0.0401490142896529,1.98566700644377,1.42687876113386
640,0.00698248714231764,0,0.0180670564303438,0.0120447042868959,0.595700101933132,0.428063628340157
641,0.00232749571410588,0,0.00602235214344794,0.00401490142896529,0.198566700644377,0.142687876113386
642,0.0109848421576274,0,0.028423076060889,0.018948717373926,0.937154836041133,0.673429294590456
643,0.0142997213746477,0,0.0370002647692956,0.0246668431795304,1.21995863463425,0.876649035096289
644,0.0111367226118968,0,0.028816063929255,0.01921070928617,0.950112282327232,0.682740374869359
645,0.00664067584512985,0,0.0171826260162305,0.0114550840108203,0.56653899924486,0.407108776422836
646,0.00464535841842723,0,0.0120197790521158,0.00801318603474386,0.396311575942914,0.284785197452211
647,0.00182417095286411,0,0.00472000862618856,0.00314667241745904,0.155626326324165,0.111831389142601
648,0.0026160043571526,0,0.00676886292511145,0.00451257528340763,0.223180369752327,0.160374991611472
649,0.00199660182800722,0,0.00516617032875206,0.00344411355250137,0.170337000014726,0.122402319607233
651,0.0024027937405883,0,0.00621718439531226,0.00414478959687484,0.204990635431038,0.147304045934533
652,0.00310744840632678,0,0.0080404653194754,0.0053603102129836,0.265107159479335,0.190503127693632
653,0.00522141240354221,0,0.0135103080919648,0.00900687206130987,0.445456731624229,0.320100372970927
654,0.00733537640075764,0,0.0189801508644542,0.0126534339096362,0.625806303769122,0.449697618248222
655,0.000704654665738477,0,0.00182328092416314,0.00121552061610876,0.0601165240482978,0.0431990817590984
656,0,0,0,0,0,0
662,0,0,0,0,0,0
663,0.00910881350208989,0,0.0235688865874677,0.0157125910583118,0.777104349938522,0.558418752244804
664,0.0291482032066876,0,0.0754204370798965,0.0502802913865977,2.48673391980327,1.78694000718337
665,0.011451722031851,0,0.0296311191065637,0.0197540794043758,0.976985971136246,0.702051515997487
666,0.00451210178307454,0,0.0116749799709913,0.00778331998066087,0.384942991992108,0.276615856404124
667,0.000608003467567012,0,0.00157319773520296,0.00104879849013531,0.0518708764116891,0.0372738488543416
668,0.000955434020462447,0,0.00247216786960465,0.00164811191306977,0.0815113772183686,0.0585731910568226
669,0.000434288191119294,0,0.00112371266800212,0.000749141778668077,0.0370506260083494,0.0266241777531012
684,0,0,0,0,0,0
685,0,0,0,0,0,0
725,0.00232749571410588,0,0.00602235214344794,0.00401490142896529,0.198566700644377,0.142687876113386
726,0.00232749571410588,0,0.00602235214344794,0.00401490142896529,0.198566700644377,0.142687876113386
727,0.00465499142821176,0,0.0120447042868959,0.00802980285793059,0.397133401288755,0.285375752226771
728,0.0232749571410588,0,0.0602235214344794,0.0401490142896529,1.98566700644377,1.42687876113386
729,0.018619965712847,0,0.0481788171475835,0.0321192114317223,1.58853360515502,1.14150300890708
730,0.00930998285642352,0,0.0240894085737918,0.0160596057158612,0.79426680257751,0.570751504453542
731,0.00606558516099332,0,0.0156945894998595,0.010463059666573,0.517476026098129,0.371852656381576
732,0.00465499142821176,0,0.0120447042868959,0.00802980285793059,0.397133401288755,0.285375752226771
733,0.00888677262655643,0,0.0229943599257867,0.0153295732838578,0.758161275716878,0.544806464691185
734,0.0117893590247988,0,0.0305047485856057,0.0203364990570705,1.00579094950799,0.722750460845831
735,0.0080512695779114,0,0.0208325112291941,0.0138883408194628,0.686881624054235,0.493585680577641
736,0.00588416347671797,0,0.0152251642448346,0.0101501094965564,0.501998315418116,0.360730541460687
737,0.00203063846257923,0,0.00525423949164169,0.00350282632776112,0.173240782903365,0.124488946477347
738,0.00419967116572957,0,0.0108665715229572,0.00724438101530483,0.358288456608652,0.257462196549213
739,0.000998300914003612,0,0.00258308516437603,0.00172205677625069,0.0851685000073628,0.0612011598036167
740,0.00169813907484982,0,0.00439390347114912,0.00292926898076608,0.14487411138274,0.104104964175435
741,0.0024027937405883,0,0.00621718439531226,0.00414478959687484,0.204990635431038,0.147304045934533
742,0.00169813907484982,0,0.00439390347114912,0.00292926898076608,0.14487411138274,0.104104964175435
743,0.00381210307206525,0,0.00986374624363854,0.00657583082909236,0.325223683527633,0.23370220945273
744,0.00804003106649612,0,0.0208034317886174,0.0138689545257449,0.68592282781742,0.49289670000732
745,0.00211396399721543,0,0.00546984277248941,0.00364656184832628,0.180349572144893,0.129597245277295
746,0,0,0,0,0,0
751,0.00182176270041798,0,0.00471377731749353,0.00314251821166236,0.155420869987704,0.111683750448961
752,0.0145741016033438,0,0.0377102185399483,0.0251401456932989,1.24336695990164,0.893470003591687
753,0.0291482032066876,0,0.0754204370798965,0.0502802913865977,2.48673391980327,1.78694000718337
754,0.0364352540083595,0,0.0942755463498707,0.0628503642332471,3.10841739975409,2.23367500897922
755,0.0127523389029258,0,0.0329964412224547,0.0219976274816365,1.08794608991393,0.781786253142726
756,0.0127523389029258,0,0.0329964412224547,0.0219976274816365,1.08794608991393,0.781786253142726
757,0.00349437429933879,0,0.00904162891647544,0.00602775261098362,0.298117144203965,0.21422374447181
758,0.00381290582288063,0,0.00986582334653688,0.00657721556435792,0.32529216897312,0.23375142235061
759,0.00329384714565746,0,0.00852276861247002,0.00568184574164668,0.281009479921366,0.201930362581377
774,0.00348506238988041,0,0.00901753452285469,0.00601168968190313,0.297322713036318,0.213652874856402
775,0.00298719633418321,0,0.00772931530530402,0.00515287687020268,0.254848039745415,0.183131035591202
776,0,0,0,0,0,0
814,0.00232749571410588,0,0.00602235214344794,0.00401490142896529,0.198566700644377,0.142687876113386
815,0.00232749571410588,0,0.00602235214344794,0.00401490142896529,0.198566700644377,0.142687876113386
816,0.00232749571410588,0,0.00602235214344794,0.00401490142896529,0.198566700644377,0.142687876113386
817,0.00465499142821176,0,0.0120447042868959,0.00802980285793059,0.397133401288755,0.285375752226771
818,0.00465499142821176,0,0.0120447042868959,0.00802980285793059,0.397133401288755,0.285375752226771
819,0.00930998285642352,0,0.0240894085737918,0.0160596057158612,0.79426680257751,0.570751504453542
820,0.0147489407309331,0,0.0381626115512068,0.0254417410341379,1.25828308992866,0.904188572749959
821,0.0068495516072911,0,0.0177230881903787,0.0118153921269191,0.584358912160521,0.419913972451222
822,0.0087538370915299,0,0.0226503916858216,0.0151002611238811,0.746820085944267,0.536656808802251
823,0.00232749571410588,0,0.00602235214344794,0.00401490142896529,0.198566700644377,0.142687876113386
824,0.00614698409367261,0,0.0159052077337512,0.0106034718225008,0.524420450270489,0.376842844226612
825,0.00402595588928185,0,0.0104170864557564,0.0069447243038376,0.343468206205312,0.246812525447972
826,0.00182417095286411,0,0.00472000862618856,0.00314667241745904,0.155626326324165,0.111831389142601
827,0.00340783776144108,0,0.00881771722403435,0.00587847814935623,0.290734413180489,0.208918594080342
828,0.00299490274201084,0,0.00774925549312809,0.00516617032875206,0.255505500022089,0.18360347941085
829,0.00399320365601445,0,0.0103323406575041,0.00688822710500274,0.340674000029451,0.244804639214467
830,0.00240761024548057,0,0.0062296470127023,0.0041530980084682,0.205401548103958,0.147599323321813
831,0.012267959060927,0,0.0317431173335962,0.0211620782223975,1.04662197210721,0.75209119056191
832,0.00663072173501916,0,0.0171568699402911,0.0114379132935274,0.565689779720824,0.406498536489123
