ID,NOx,SO2,PM10,PM2.5,NMVOC,NH3
6,0,0,0,0,0,0
7,0.000101883983589092,0,0.00026360677345337,0.000175737848968913,0.00869156943615311,0.00624566681731368
8,0.000370986519819345,0,0.00095986195316711,0.000639907968778074,0.0316483021501314,0.0227421240795931
96,0.000308792995785613,0,0.000798947218361024,0.000532631478907349,0.0263426661357568,0.0189295520184545
97,0.00518053326045148,0,0.0134037128255916,0.00893580855039438,0.441943502436188,0.317575771391958
98,0.00205107874849143,0,0.00530680320833555,0.00353786880555704,0.174974443808849,0.125734723239872
99,0.0001202902449865,0,0.000311229716799192,0.000207486477866128,0.0102617799183106,0.00737400291088688
100,1.25625948509915e-05,0,3.25034905214123e-05,2.16689936809415e-05,0.00107169607625493,0.000770109089144345
102,1.20158144636928e-05,0,3.10887930527236e-05,2.07258620351491e-05,0.0010250510636129,0.000736590492785935
103,0.000129167794007458,0,0.000334198803510869,0.000222799202340579,0.0110191102760409,0.0079182122300169
104,0,0,0,0,0,0
186,0.00538961481994778,0,0.0139446743520834,0.00929644956805557,0.459779935879058,0.330392837551492
187,0.00768315844597015,0,0.0198788125132754,0.013252541675517,0.655438693793526,0.470991082874153
188,0.00446536292216029,0,0.0115533361647532,0.00770222410983549,0.380933396284426,0.27373457581595
189,0.000503246632281477,0,0.00130206158332032,0.000868041055546878,0.0429312134635944,0.0308499008523434
190,0.00323587009085029,0,0.00837224109143127,0.00558149406095418,0.276047211644435,0.198364509706167
191,0.000635160433543363,0,0.00164336519454207,0.00109557679636138,0.0541845814893154,0.0389364481413647
192,0.000104059451435287,0,0.000269235411434387,0.000179490274289591,0.00887715532684203,0.00637902681032208
193,0.000233511426536292,0,0.00060416948322303,0.00040277965548202,0.0199205086646478,0.0143146598396005
194,0,0,0,0,0,0
275,2.10530461779006e-05,0,5.44710304683781e-05,3.63140203122521e-05,0.00179600371178803,0.00129058864096833
276,0.00619062189655776,0,0.016017138379698,0.010678092253132,0.528112645103347,0.379495975675667
277,0.00943031000999243,0,0.0243992579287532,0.0162661719525021,0.804485566513262,0.578094536860025
278,0.00462641280599967,0,0.0119700242323808,0.00798001615492053,0.394672319702652,0.283607216048438
279,0.00439704193394545,0,0.0113765677009769,0.00758437846731791,0.375105035514683,0.269546379457821
280,0.00338649530736619,0,0.00876195717758872,0.00584130478505915,0.288896822368958,0.207598099555168
281,0.00203972227984327,0,0.0052774203558723,0.0035182802372482,0.174005640545294,0.125038551801545
282,0.00377801437993293,0,0.00977494347660328,0.00651662898440219,0.322296725718992,0.231598905115909
283,0.00252093005411549,0,0.00652246029510527,0.00434830686340352,0.215056752172141,0.15453743201933
284,2.68995639112479e-05,0,6.95978602342941e-05,4.63985734895294e-05,0.00229476134816032,0.00164899042815476
285,0.000173205461262961,0,0.000448138472600121,0.000298758981733414,0.0147758974497844,0.0106177984397481
286,3.86277050633295e-07,0,9.99423495131457e-07,6.66282330087638e-07,3.29527143413653e-05,2.36794604258922e-05
287,0.000542693051190993,0,0.00140412220999315,0.000936081473328766,0.0462963281448419,0.0332680354890754
365,0.00338079466764639,0,0.00874720778136157,0.00583147185424105,0.288410509366564,0.207248640345966
366,0.0102365513936455,0,0.0264852647993376,0.0176568431995584,0.873264806600522,0.627518547182743
367,0.0108476914340392,0,0.0280664814783604,0.0187109876522402,0.925400244469915,0.66498250311141
368,0.00942248197849617,0,0.0243790042828657,0.0162526695219105,0.803817768917395,0.577614664805176
369,0.00546814898705123,0,0.0141478676084394,0.00943191173895957,0.466479567582144,0.335207119681268
370,0.00360388943908996,0,0.00932442601334335,0.00621628400889557,0.307442388848866,0.220924740965872
371,0.00376373711382686,0,0.00973800357771655,0.00649200238514437,0.321078753616332,0.230723683672661
372,0.00415982948995566,0,0.0107628224901955,0.00717521499346364,0.354868798616329,0.255004840759686
373,0.00346486295143976,0,0.00896471958508048,0.00597647972338699,0.295582248242766,0.212402173531264
374,2.04444448278581e-05,0,5.28963822012755e-05,3.52642548008503e-05,0.00174408484577505,0.00125328031120903
375,0.00202194717195518,0,0.00523143041051384,0.00348762027367589,0.172489272819946,0.123948906524633
376,0.00167130602609905,0,0.00432420851122187,0.00288280567414791,0.1425766039291,0.102453989538555
377,0.00278220352733884,0,0.00719845916008033,0.00479897277338689,0.237345599293631,0.17055395399335
