ID,NOx,SO2,PM10,PM2.5,NMVOC,NH3
6,0,0,0,0,0,0
7,0,0,0,0,0,0
8,0,0,0,0,0,0
96,0,0,0,0,0,0
97,0,0,0.0642654208211084,0.0349379888363912,0,0
98,0,0,0.0321312754590759,0.0174682143047522,0,0
99,0,0,0,0,0,0
100,0,0,0,0,0,0
102,0,0,0,0,0,0
103,0,0,0,0,0,0
104,0,0,0,0,0,0
186,0,0,0.0688256114694573,0.0374171430678298,0,0
187,0,0,0.168102941396489,0.0913894068510631,0,0
188,0,0,0.0340134056201768,0.0184914370848569,0,0
189,0,0,0,0,0,0
190,0,0,0,0,0,0
191,0,0,0,0,0,0
192,0,0,0,0,0,0
193,0,0,0,0,0,0
194,0,0,0,0,0,0
275,0,0,0,0,0,0
276,0,0,0,0,0,0
277,0,0,0,0,0,0
278,0,0,0.0772830936676389,0.0420150654784925,0,0
279,0,0,0,0,0,0
280,0,0,0.0114961467789305,0.00624989679818393,0,0
281,0,0,0.0978715356451359,0.0532080016917447,0,0
282,0,0,0,0,0,0
283,0,0,0,0,0,0
284,0,0,0,0,0,0
285,0,0,0,0,0,0
286,0,0,0,0,0,0
287,0,0,0,0,0,0
365,0,0,0,0,0,0
366,0,0,0,0,0,0
367,0,0,0,0,0,0
368,0,0,0.101823943216078,0.0553567337754391,0,0
369,0,0,0,0,0,0
370,0,0,0.0974292497371007,0.0529675523191273,0,0
371,0,0,0.0865470944077029,0.0470514528591593,0,0
372,0,0,0,0,0,0
373,0,0,0,0,0,0
374,0,0,0,0,0,0
375,0,0,0,0,0,0
376,0,0,0,0,0,0
377,0,0,0,0,0,0
386,0,0,0,0,0,0
387,0,0,0,0,0,0
454,0,0,0,0,0,0
455,0,0,0,0,0,0
456,0,0,0,0,0,0
457,0,0,0,0,0,0
458,0,0,0.0226563900099354,0.012317179147453,0,0
459,0,0,0.149574606286111,0.0813164507111621,0,0
460,0,0,0.0672886418808148,0.0365815673313954,0,0
461,0,0,0.0252368267970531,0.0137200373332306,0,0
462,0,0,0.134548812122434,0.0731476560150255,0,0
463,0,0,0.101670707273769,0.0552734268341116,0,0
464,0,0,0.0898844878681389,0.0488658316335229,0,0
465,0,0,0,0,0,0
466,0,0,0,0,0,0
467,0,0,0,0,0,0
468,0,0,0,0,0,0
469,0,0,0,0,0,0
472,0,0,0,0,0,0
