ID,NOx,SO2,PM10,PM2.5,NMVOC,NH3
6,0,0,0,0,0,0
7,0,0,0,0,0,0
8,0,0,0,0,0,0
96,0,0,0,0,0,0
97,0,0,0,0,0,0
98,0,0,0,0,0,0
99,0,0,0,0,0,0
100,0,0,0,0,0,0
102,0,0,0,0,0,0
103,0,0,0,0,0,0
104,0,0,0,0,0,0
186,0.00927564348205211,0.000317268358917232,0.00279124859586733,0.00250606355414398,0.165827972136088,0.000103379577624716
187,0.02086490348973,0.00071367271736586,0.00627871615390414,0.00563721258773258,0.373018286139608,0.00023254504273719
188,0.0136962995918873,0.000468474505641033,0.00412152289794302,0.00370042221871512,0.24485951745404,0.000152648996220112
189,0.00286846489687244,9.81142874026314e-05,0.000863185247598431,0.000774992629708425,0.0512818024875911,3.19698239851271e-05
190,0,0,0,0,0,0
191,0,0,0,0,0,0
192,0,0,0,0,0,0
193,0,0,0,0,0,0
194,0,0,0,0,0,0
275,0,0,0,0,0,0
276,0,0,0,0,0,0
277,0,0,0,0,0,0
278,0,0,0,0,0,0
279,0.00011176666145056,3.82291808958488e-06,3.36330883611794e-05,3.01967574941368e-05,0.00199814049091359,1.24566993930294e-06
280,0,0,0,0,0,0
281,0.0658439181905965,0.00225215554149235,0.0198139077414439,0.0177894982659452,1.17714349976563,0.000733848434868293
282,0.00448507374660777,0.00015340951708228,0.00134965900983623,0.0012117628147061,0.0801831900632975,4.99873707346753e-05
283,0,0,0,0,0,0
284,0,0,0,0,0,0
285,0,0,0,0,0,0
286,0.00203576091754311,6.96320990243416e-05,0.000612605994787185,0.000550015343978788,0.0363948986788126,2.26891109180439e-05
287,0,0,0,0,0,0
365,0.00577191513121907,0.000197425229315333,0.00173689836577422,0.00155943748549078,0.103189065362817,6.43295691027491e-05
366,0,0,0,0,0,0
367,0,0,0,0,0,0
368,0,0,0,0,0,0
369,0,0,0,0,0,0
370,0.0116980214641252,0.000400124485129571,0.00352019631299386,0.00316053385445043,0.209134728081544,0.000130377641221995
371,0.000532824212520712,1.82249634567038e-05,0.000160338723444934,0.00014395673382093,0.0095257174166174,5.93847123870125e-06
372,0,0,0,0,0,0
373,0,0,0,0,0,0
374,0,0,0,0,0,0
375,0,0,0,0,0,0
376,0.000282434939754315,9.66053406538585e-06,8.499099071008e-05,7.63073645838905e-05,0.00504931150172606,3.14781447074371e-06
